,DATA,drgania,gestosc,ruda,woda,obroty,prad1,prad2,prad3,energia
43,2021-01-02 20:00:00,221.47743333333335,1839.1860166666668,145.20732333333333,66.77004733333334,0.0,3.200000007947286,2.7333333492279053,3.375,9.38
44,2021-01-02 21:00:00,217.80112666666668,1837.6283666666668,141.000345,65.15366566666667,0.0,3.274999976158142,2.791666626930237,3.4416667222976685,9.41
45,2021-01-02 22:00:00,188.17957166666665,1838.6122,145.306435,66.798018,0.0,3.2666666507720947,2.8083332975705466,3.433333396911621,9.45
46,2021-01-02 23:00:00,247.34889833333332,1839.0877166666667,145.66961166666667,67.17250800000001,0.0,3.2166666984558105,2.7833333015441895,3.4166667461395264,9.45
47,2021-01-03 00:00:00,358.2503766666667,1838.03285,142.59988333333334,65.57216650000001,0.0,3.274999976158142,2.799999992052714,3.4500000278155007,9.45
48,2021-01-03 01:00:00,276.2779566666667,1819.7932833333332,140.07648166666667,66.8808555,0.0,3.4000000953674316,2.891666750113169,3.5999999046325684,9.48
49,2021-01-03 02:00:00,361.6628416666666,1818.4698500000002,134.509015,64.46760383333334,0.0,3.341666658719381,2.8583333492279053,3.5583332975705466,9.55
50,2021-01-03 03:00:00,305.03522833333335,1823.3727333333334,143.98384,68.47270266666666,0.0,3.3333333333333335,2.8416666785875955,3.5083333253860474,9.52
51,2021-01-03 04:00:00,261.19826666666665,1821.8633833333333,146.00825,69.65732233333333,0.0,3.2833333015441895,2.7833333015441895,3.4666666984558105,9.51
52,2021-01-03 05:00:00,309.4120566666667,1821.0573000000002,145.66046666666668,69.8139495,0.0,3.1916666825612388,2.7000000278155007,3.3666667143503823,9.46
